persona_id,num_predictions,embedding_similarity,device_precision,device_recall,param_precision,param_recall,param_f1,numerical_precision,numerical_recall,numerical_f1,categorical_precision,categorical_recall,categorical_f1
persona_081,31,0.5822953,0.8064516129032258,0.8387096774193549,0.7741935483870968,0.7258064516129032,0.7311827956989247,0.2903225806451613,0.27419354838709675,0.27956989247311825,0.5,0.46774193548387094,0.47849462365591394
persona_082,30,0.6290911,0.6777777777777777,0.7,0.6444444444444444,0.6583333333333333,0.6485714285714285,0.1,0.13333333333333333,0.1111111111111111,0.26666666666666666,0.25555555555555554,0.26
persona_083,34,0.5656633,0.8235294117647058,0.8235294117647058,0.7671568627450981,0.7377450980392156,0.726890756302521,0.08823529411764706,0.08823529411764706,0.08823529411764706,0.37745098039215685,0.35784313725490197,0.3519607843137255
persona_084,30,0.6724781,0.8333333333333334,0.8333333333333334,0.8166666666666667,0.8,0.8,0.1,0.1,0.1,0.3,0.3,0.3
persona_085,33,0.63796246,0.803030303030303,0.8181818181818182,0.7828282828282828,0.7727272727272727,0.7666666666666666,0.10606060606060606,0.12121212121212122,0.1111111111111111,0.2727272727272727,0.25757575757575757,0.2626262626262626
persona_086,27,0.6161824,0.7654320987654321,0.7962962962962963,0.7345679012345679,0.728395061728395,0.7199294532627866,0.29012345679012347,0.3333333333333333,0.3024691358024691,0.5370370370370371,0.5185185185185185,0.5185185185185185
persona_087,31,0.6572591,0.8172043010752688,0.8387096774193549,0.7763440860215054,0.7419354838709677,0.7474654377880184,0.25806451612903225,0.2903225806451613,0.26881720430107525,0.3978494623655914,0.3924731182795699,0.3860215053763441
persona_088,28,0.6243302,0.8214285714285714,0.8035714285714286,0.6071428571428571,0.613095238095238,0.594047619047619,0.21428571428571427,0.19642857142857142,0.20238095238095236,0.32142857142857145,0.3154761904761904,0.30357142857142855
persona_089,23,0.5759519,0.6956521739130435,0.6956521739130435,0.6521739130434783,0.6304347826086957,0.6376811594202898,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.30434782608695654,0.2826086956521739,0.28985507246376807
persona_090,23,0.63184386,0.782608695652174,0.8260869565217391,0.7391304347826086,0.7318840579710144,0.727536231884058,0.21739130434782608,0.1956521739130435,0.20289855072463767,0.3768115942028986,0.391304347826087,0.3826086956521739
persona_091,30,0.72708815,0.8388888888888888,0.8444444444444446,0.836111111111111,0.8038888888888889,0.8016666666666665,0.5333333333333333,0.49444444444444446,0.5055555555555555,0.5722222222222222,0.5888888888888888,0.5777777777777777
persona_092,19,0.69625396,0.7894736842105263,0.7894736842105263,0.7280701754385964,0.7456140350877193,0.7175438596491228,0.3684210526315789,0.3684210526315789,0.3684210526315789,0.4473684210526316,0.47368421052631576,0.45614035087719296
persona_093,29,0.57697064,0.7586206896551724,0.735632183908046,0.7068965517241379,0.603448275862069,0.629392446633826,0.11494252873563217,0.13793103448275862,0.1206896551724138,0.2413793103448276,0.1839080459770115,0.2011494252873563
persona_094,30,0.64272815,0.75,0.75,0.7355555555555555,0.6555555555555554,0.6755555555555556,0.11666666666666667,0.13333333333333333,0.12222222222222222,0.5555555555555555,0.5166666666666667,0.5255555555555556
persona_095,36,0.6373089,0.7777777777777778,0.7685185185185185,0.6851851851851851,0.6712962962962963,0.6712962962962963,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.3888888888888889,0.375,0.3796296296296296
persona_096,30,0.8117929,0.8833333333333333,0.9,0.8833333333333333,0.7777777777777778,0.81,0.26666666666666666,0.23333333333333334,0.24444444444444446,0.43333333333333335,0.4166666666666667,0.4222222222222222
persona_097,36,0.68302166,0.7638888888888888,0.75,0.7291666666666666,0.7037037037037037,0.6967592592592593,0.16666666666666666,0.1527777777777778,0.15740740740740738,0.5694444444444444,0.537037037037037,0.5407407407407407
persona_098,33,0.6126261,0.8181818181818182,0.8181818181818182,0.803030303030303,0.803030303030303,0.803030303030303,0.12121212121212122,0.12121212121212122,0.12121212121212122,0.3939393939393939,0.3939393939393939,0.3939393939393939
persona_099,25,0.57309496,0.72,0.7,0.6866666666666665,0.6800000000000002,0.6706666666666666,0.2,0.2,0.2,0.46,0.4333333333333333,0.4333333333333333
persona_100,43,0.6398112,0.7558139534883721,0.7674418604651163,0.7372093023255814,0.7209302325581395,0.7131782945736433,0.13953488372093023,0.11627906976744186,0.12403100775193798,0.24031007751937986,0.2558139534883721,0.2441860465116279
persona_101,32,0.64596045,0.8125,0.8125,0.796875,0.7447916666666666,0.7635416666666666,0.203125,0.21875,0.20833333333333331,0.25,0.21875,0.22916666666666663
persona_102,35,0.6515181,0.8714285714285714,0.8857142857142857,0.8666666666666667,0.8285714285714286,0.8323809523809523,0.14285714285714285,0.11428571428571428,0.1238095238095238,0.38571428571428573,0.4,0.3904761904761905
persona_103,30,0.5583484,0.7333333333333333,0.7666666666666667,0.7222222222222221,0.6722222222222222,0.6833333333333333,0.2111111111111111,0.23333333333333334,0.21666666666666667,0.35,0.35,0.35
persona_104,41,0.5845421,0.7804878048780488,0.7804878048780488,0.7195121951219512,0.7804878048780488,0.7398373983739837,0.12195121951219512,0.12195121951219512,0.12195121951219512,0.24390243902439024,0.24390243902439024,0.24390243902439024
persona_105,25,0.62696326,0.84,0.84,0.84,0.768,0.794,0.34,0.30666666666666664,0.316,0.54,0.5,0.5133333333333333
persona_106,29,0.71369845,1.0,0.9827586206896551,0.9827586206896551,0.9310344827586207,0.9413793103448276,0.06896551724137931,0.05172413793103448,0.057471264367816084,0.4482758620689655,0.42528735632183906,0.43103448275862066
persona_107,18,0.6133268,0.8888888888888888,0.9444444444444444,0.8611111111111112,0.75,0.787037037037037,0.2777777777777778,0.2222222222222222,0.24074074074074073,0.4166666666666667,0.4259259259259259,0.4148148148148148
persona_108,35,0.6585383,0.8428571428571429,0.8428571428571429,0.8380952380952381,0.7547619047619047,0.779047619047619,0.11428571428571428,0.11428571428571428,0.11428571428571428,0.32380952380952377,0.319047619047619,0.3133333333333333
persona_109,23,0.62823606,0.717391304347826,0.7391304347826086,0.7101449275362318,0.6811594202898551,0.6869565217391305,0.2826086956521739,0.2826086956521739,0.2826086956521739,0.5217391304347826,0.5217391304347826,0.5217391304347826
persona_110,40,0.61748207,0.6458333333333334,0.675,0.61,0.60625,0.596547619047619,0.1625,0.2125,0.175,0.3083333333333333,0.30416666666666664,0.29916666666666664
persona_111,36,0.7143288,0.8888888888888888,0.8657407407407407,0.8472222222222222,0.7708333333333334,0.7914021164021163,0.1388888888888889,0.1388888888888889,0.1388888888888889,0.4861111111111111,0.5,0.4907407407407407
persona_112,31,0.6706593,0.8870967741935484,0.9032258064516129,0.8870967741935484,0.8548387096774194,0.8602150537634409,0.11290322580645161,0.12903225806451613,0.11827956989247311,0.43548387096774194,0.45161290322580644,0.44086021505376344
persona_113,28,0.67339677,0.7142857142857143,0.7142857142857143,0.6785714285714286,0.7142857142857143,0.6904761904761905,0.32142857142857145,0.32142857142857145,0.32142857142857145,0.5,0.5,0.5
persona_114,24,0.7214163,0.8125,0.8333333333333334,0.8125,0.7222222222222222,0.7515873015873016,0.3125,0.3333333333333333,0.3194444444444444,0.3541666666666667,0.34027777777777773,0.3458333333333334
persona_115,32,0.6250081,0.6979166666666666,0.734375,0.653125,0.6380208333333333,0.624702380952381,0.22916666666666666,0.28125,0.24479166666666663,0.328125,0.3333333333333333,0.32291666666666663
persona_116,27,0.662271,0.9629629629629629,0.9444444444444444,0.8765432098765431,0.8672839506172839,0.854320987654321,0.09259259259259259,0.1111111111111111,0.09876543209876543,0.18518518518518517,0.16666666666666666,0.1728395061728395
persona_117,28,0.57334906,0.7261904761904762,0.7678571428571429,0.6928571428571428,0.7261904761904762,0.7013605442176871,0.08333333333333333,0.10714285714285714,0.08928571428571429,0.44642857142857145,0.4404761904761904,0.4345238095238095
persona_118,24,0.5991847,0.7569444444444443,0.7916666666666666,0.71875,0.6979166666666666,0.6857142857142856,0.21527777777777776,0.2708333333333333,0.2222222222222222,0.19444444444444442,0.20833333333333334,0.19999999999999998
persona_119,32,0.6672227,0.875,0.890625,0.859375,0.84375,0.8374999999999999,0.3125,0.296875,0.3020833333333333,0.47916666666666663,0.5,0.47916666666666663
